"cla_id","cll_id","agn_id"
"24220","132948","185"
"24221","132953","185"
"24222","132968","185"
"24223","132973","149"
"24224","132974","185"
"24225","132974","118"
"24226","132974","1347"
"24227","132979","169"
"24228","132979","76"
"24229","132979","117"
"24230","132980","185"
"24231","132980","76"
"24232","132983","149"
"24233","133002","76"
"24234","133037","185"
"24235","133044","185"
"24236","133044","118"
"24240","133088","185"
"24241","133088","119"
"24242","133089","185"
"24243","133090","185"
"24244","133090","119"
"24245","133091","121"
"24246","133099","1304"
"24247","133113","185"
"24248","133115","1304"
"24249","133124","185"
"24250","133124","89"
"24251","133124","182"
"24252","133125","201"
"24253","133130","185"
"24254","133133","1304"
"24255","133136","1304"
"24256","133138","185"
"24257","133140","185"
"24258","133140","419"
"24259","133140","121"
"24260","133140","76"
"24261","133156","185"
"24262","133156","1207"
"24263","133156","119"
"24264","133160","185"
"24265","133160","118"
"24266","133170","185"
"24267","133170","59"
"24268","133178","185"
"24269","133178","1347"
"24270","133183","210"
"24271","133183","59"
"24272","133194","76"
"24273","133196","185"
"24274","133215","185"
"24275","133217","185"
"24276","133217","119"
"24277","133219","185"
"24278","133219","419"
"24279","133219","76"
"24280","133219","121"
"24281","133239","1304"
"24282","133241","145"
"24283","133242","185"
"24284","133252","1304"
"24285","133253","185"
"24286","133253","59"
"24287","133267","185"
"24288","133267","121"
"24289","133267","419"
"24290","133320","185"
"24291","133320","1207"
"24292","133339","185"
"24293","133339","89"
"24294","133339","182"
"24295","133350","185"
"24296","133350","118"
"24297","133351","89"
"24298","133351","182"
"24299","133351","185"
"24300","133352","185"
"24301","133354","185"
"24302","133354","121"
"24303","133354","419"
"24304","133354","76"
"24305","133361","185"
"24306","133361","419"
"24307","133361","121"
"24308","133365","185"
"24309","133365","419"
"24310","133365","121"
"24311","133365","76"
"24312","133367","185"
"24313","133367","121"
"24314","133367","419"
"24315","133367","76"
"24316","133422","185"
"24317","133423","185"
"24318","133423","119"
"24319","133423","1207"
"24320","133427","185"
"24321","133427","182"
"24322","133427","89"
"24323","133428","185"
"24324","133428","218"
"24325","133429","59"
"24326","133338","120"
"24327","131653","120"
"24328","133480","185"
"24329","133480","119"
"24330","133491","185"
"24331","133491","119"
"24332","133492","185"
"24333","133492","121"
"24334","133492","419"
"24335","133494","185"
"24336","133494","121"
"24337","133497","1347"
"24338","133503","1304"
"24339","133503","157"
"24340","133506","185"
"24341","133506","118"
"24342","133506","1347"
"24343","133514","1304"
"24344","133549","185"
"24345","133551","185"
"24346","133583","185"
"24347","133583","118"
"24348","133588","185"
"24349","133591","1304"
"24350","133593","1304"
"24351","133603","1304"
"24352","133623","1304"
"24353","133625","185"
"24354","133625","119"
"24355","133625","1207"
"24356","133628","185"
"24357","133628","118"
"24358","133657","1304"
"24359","133658","185"
"24360","133659","185"
"24361","133661","185"
"24362","133678","185"
"24363","133678","1207"
"24364","133681","185"
"24365","133692","185"
"24366","133709","76"
"24367","133709","185"
"24368","133711","59"
"24369","133711","185"
"24370","133719","1304"
"24371","133721","185"
"24372","133721","182"
"24373","133721","89"
"24374","133726","185"
"24375","133769","1347"
"24376","133770","185"
"24377","133772","185"
"24378","133775","120"
"24379","133775","118"
"24380","133782","185"
"24381","133782","1347"
"24382","133782","76"
"24383","133804","1304"
"24384","133818","1304"
"24385","133831","185"
"24386","133832","59"
"24387","133837","185"
"24388","133850","185"
"24389","133853","185"
"24390","133853","59"
"24391","133856","185"
"24392","133856","118"
"24393","133857","185"
"24394","133858","185"
"24395","133871","185"
"24396","133871","118"
"24397","133892","89"
"24398","133892","182"
"24399","133903","1304"
"24400","133904","185"
"24401","133904","118"
"24402","133916","1304"
"24403","133935","185"
"24404","133935","118"
"24405","133935","89"
"24406","133935","182"
"24407","133958","185"
"24408","133972","185"
"24409","133984","182"
"24410","133984","89"
"24411","133984","185"
"24412","133994","157"
"24413","133996","185"
"24414","133996","121"
"24415","133996","76"
"24416","133996","419"
"24417","134002","117"
"24418","134002","121"
"24420","134002","1347"
"24422","134036","1304"
"24425","134057","185"
"24426","134057","119"
"24427","134057","1207"
"24428","134061","185"
"24429","134061","1347"
"24430","134061","118"
"24431","134063","1304"
"24432","134066","120"
"24433","134079","185"
"24434","134079","121"
"24435","134079","419"
"24436","134079","76"
"24437","134083","185"
"24438","134083","59"
"24439","134102","185"
"24440","134107","1304"
"24441","134125","185"
"24442","134125","76"
"24443","134125","121"
"24444","134126","185"
"24445","134126","121"
"24446","134130","185"
"24447","134131","185"
"24448","134131","119"
"24449","134132","1207"
"24450","134145","185"
"24451","134145","121"
"24452","134145","419"
"24453","134147","185"
"24454","134147","76"
"24455","134147","118"
"24456","134184","185"
"24457","134184","117"
"24458","134187","121"
"24459","134223","1304"
"24460","134227","185"
"24461","134227","118"
"24462","134227","1347"
"24463","134268","1304"
"24464","134276","185"
"24465","134276","119"
"24466","134276","1207"
"24467","134280","1304"
"24468","134320","185"
"24469","134323","185"
"24470","134324","121"
"24471","134325","185"
"24472","134328","1304"
"24473","134332","185"
"24474","134343","185"
"24475","134343","1207"
"24476","134343","119"
"24477","134344","185"
"24478","134382","185"
"24479","134382","1347"
"24480","134382","76"
"24481","134405","185"
"24482","134405","419"
"24483","134405","121"
"24484","134405","76"
"24486","134424","120"
"24487","134427","185"
"24488","134439","185"
"24489","134439","1347"
"24490","134446","185"
"24491","134446","182"
"24492","134446","89"
"24493","134449","59"
"24494","134449","185"
"24495","134454","185"
"24496","134454","1207"
"24497","134482","185"
"24498","134557","185"
"24499","134557","121"
"24500","134557","419"
"24501","134558","185"
"24502","134620","185"
"24503","134621","185"
"24504","134637","1444"
"24505","134646","1347"
"24506","134646","121"
"24507","134648","185"
"24508","134648","1347"
"24512","134677","185"
"24513","134677","76"
"24514","134677","168"
"24515","134681","185"
"24516","134682","185"
"24517","134683","185"
"24518","134683","121"
"24519","134683","419"
"24521","134686","92"
"24522","134687","185"
"24523","134747","185"
"24524","134747","118"
"24525","134780","1316"
"24526","134785","185"
"24527","134785","1207"
"24528","134785","119"
"24529","134786","185"
"24530","134786","118"
"24531","134787","185"
"24532","134787","118"
"24533","134788","185"
"24534","134788","182"
"24535","134788","89"
"24536","134794","1304"
"24537","134817","185"
"24538","134818","185"
"24539","134818","1207"
"24540","134825","185"
"24541","134825","89"
"24542","134825","182"
"24543","134841","1304"
"24544","134847","1304"
"24545","134858","1304"
"24546","134879","185"
"24547","134879","119"
"24548","134879","1207"
"24549","134891","185"
"24550","134896","121"
"24551","134897","1304"
"24552","134906","1304"
"24553","134906","157"
"24554","134908","185"
"24555","134908","119"
"24556","134908","1207"
"24557","134919","185"
"24558","134990","185"
"24559","135004","185"
"24560","135005","185"
"24561","135005","119"
"24562","135035","185"
"24563","135058","185"
"24564","135059","185"
"24565","135059","59"
"24566","135063","1304"
"24567","135070","357"
"24568","135078","185"
"24569","135078","121"
"24570","135078","419"
"24571","135161","185"
"24572","135161","76"
"24573","135165","185"
"24574","135165","89"
"24575","135165","182"
"24576","135172","1304"
"24577","135174","156"
"24578","135175","185"
"24579","135189","185"
"24580","135190","185"
"24581","135199","185"
"24582","135200","185"
"24583","135202","185"
"24584","135214","1304"
"24585","135234","185"
"24586","135234","76"
"24587","135234","1347"
"24588","135239","185"
"24589","135239","89"
"24590","135239","182"
"24591","135244","185"
"24592","135244","118"
"24593","135245","185"
"24594","135247","185"
"24595","135255","185"
"24596","135262","185"
"24597","135292","185"
"24598","135294","121"
"24599","135296","185"
"24600","135330","185"
"24601","135330","118"
"24602","135335","185"
"24603","135335","419"
"24604","135335","121"
"24609","135422","185"
"24610","135422","419"
"24611","135422","121"
"24612","135428","185"
"24613","135428","119"
"24614","135428","1207"
"24616","135434","185"
"24617","135434","1207"
"24618","135434","119"
"24619","135448","1304"
"24620","135479","185"
"24621","135479","119"
"24622","135486","185"
"24623","135490","185"
"24624","135491","185"
"24625","135494","185"
"24626","135494","59"
"24627","135497","1304"
"24628","135500","185"
"24629","135500","59"
"24630","135505","1304"
"24631","135577","185"
"24632","135595","185"
"24633","135596","185"
"24634","135600","169"
"24635","135606","1304"
"24636","135659","185"
"24637","135659","118"
"24638","135665","185"
"24639","135665","121"
"24640","135665","419"
"24641","135697","89"
"24642","135697","182"
"24643","135697","185"
"24644","135700","1304"
"24645","135702","185"
"24646","135708","182"
"24647","135708","185"
"24648","135708","89"
"24649","135712","185"
"24650","135718","185"
"24651","135718","1347"
"24652","135744","185"
"24653","135744","182"
"24654","135744","89"
"24655","135748","185"
"24656","135748","118"
"24657","135758","121"
"24658","135761","185"
"24659","135761","121"
"24660","135788","185"
"24661","135788","419"
"24662","135788","76"
"24663","135797","185"
"24664","135797","419"
"24665","135797","76"
"24666","135808","1304"
"24667","135811","185"
"24668","135811","182"
"24669","135811","89"
"24671","135818","185"
"24672","135819","185"
"24673","135819","119"
"24674","135819","1207"
"24675","135859","185"
"24676","135873","156"
"24677","135874","185"
"24678","135874","121"
"24679","135897","1304"
"24680","135904","1304"
"24681","135905","185"
"24682","135907","185"
"24683","135931","185"
"24684","135931","1207"
"24685","135931","119"
"24686","135947","185"
"24687","135947","59"
"24688","135967","1304"
"24689","135970","185"
"24690","135971","92"
"24691","135977","419"
"24692","135977","121"
"24693","135992","185"
"24694","135992","76"
"24695","135993","210"
"24696","135999","185"
"24697","135999","1207"
"24698","135999","119"
"24699","136050","1304"
"24700","136060","185"
"24701","136082","185"
"24702","136082","182"
"24703","136082","89"
"24704","136086","1347"
"24705","136086","118"
"24706","136093","145"
"24707","136093","121"
"24708","136093","419"
"24709","136114","1304"
"24710","136114","92"
"24711","136119","185"
"24712","136119","59"
"24713","136121","598"
"24714","136122","1207"
"24715","136122","169"
"24716","136139","185"
"24717","136139","182"
"24718","136139","89"
"24719","136144","118"
"24720","136144","185"
"24721","136145","182"
"24722","136145","89"
"24723","136146","185"
"24724","136148","185"
"24725","136151","185"
"24726","136151","1207"
"24727","136151","119"
"24728","136152","1304"
"24729","136157","182"
"24730","136157","89"
"24731","136157","185"
"24732","136159","185"
"24733","136159","119"
"24734","136162","185"
